ID1,ID2,Distance
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Australia_NSW01_2020_EPI_ISL_407893,0.00017307580000000002
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Australia_NSW05_2020_EPI_ISL_412975,0.0004891695999999999
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Australia_QLD01_2020_EPI_ISL_407894,0.0002424468
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Australia_QLD02_2020_EPI_ISL_407896,0.0003101931
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,0.00027685039999999995
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Australia_QLD04_2020_EPI_ISL_410718,0.00024042220000000002
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Australia_VIC01_2020_EPI_ISL_406844,0.00040447189999999987
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Beijing_IVDC_BJ_005_2020_EPI_ISL_408485,0.0006116115
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Belgium_GHB_03021_2020_EPI_ISL_407976,0.000201557
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Brazil_SPBR_01_2020_EPI_ISL_412964,0.00043387389999999997
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Cambodia_0012_2020_EPI_ISL_411902,0.000307645
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Canada_BC_37_0_2_2020_EPI_ISL_412965,0.0004553624999999999
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_China_IQTC01_2020_EPI_ISL_412966,0.0006762732999999999
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_China_IQTC02_2020_EPI_ISL_412967,0.0006922863
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_China_WHU01_2020_EPI_ISL_406716,0.0002886465
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_China_WHU02_2020_EPI_ISL_406717,0.00022228249999999998
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_China_WH_09_2020_EPI_ISL_411957,0.0012134934
BetaCoVUSA_WA2_2020_EPI_ISL_412970,BetaCoV_Chongqing_IVDC_CQ_001_2020_EPI_ISL_408481,0.0003202129
